199.5,845.5470503568649,47.07041433495891,1557334802.561799,112.80703381824831
199.5,863.1559538841248,2260.2344284745727,1557334802.6500642,114
199.5,902.0929248332977,1022.1711917949119,1557334802.845237,114
146.5,936.099243760109,631.1253519144867,1557334803.077362,114
-62.5,921.8904203176498,-274.917203089966,1557334803.3047032,97.89456657845676
-146.0,888.9274786710739,-646.6655867230293,1557334803.5304768,90.41595009292651
-140.85800170898438,857.9325685459917,-640.1366084101719,1557334803.7505205,90.41533273272933
-82.69943237304688,838.8766011183616,-358.9004935486875,1557334803.9809449,95.38259044414177
-10.383163452148438,836.491718758054,-45.20561897238782,1557334804.2106323,101.48411406319403
88.24698638916016,855.647564274941,406.5354671973868,1557334804.4277031,110.2211086997865
155.5,901.040522796784,532.6872446166851,1557334804.7196193,114
140.4482078552246,934.2483234988049,594.0079942886414,1557334804.956061,114
1.0617218017578125,934.4857699630611,4.747399325818261,1557334805.1797037,103.43592298432505
-155.91024780273438,898.2795961700267,-671.3773598078068,1557334805.4119282,89.81626469310109
-164.42449951171875,862.1339172850949,-747.9570691076309,1557334805.6317596,88.41645764440396
-119.80435180664062,799.9216901437121,-230.71160399370805,1557334806.1510415,94.16330647915542
136.0,828.4485246316272,648.371974389081,1557334806.3607976,114
196.0,870.9788438454943,903.2615016788848,1557334806.577789,114
125.10234069824219,914.1727398549174,362.33350297377154,1557334806.9230576,112.29551245725145
-111.0,888.9884694729899,-489.23394694974706,1557334807.1499429,93.42601311913192
-156.03521728515625,852.0517623500837,-659.1542920220733,1557334807.3866632,89.44552242306644
-138.00997924804688,820.1833429099916,-597.6686232541715,1557334807.617577,90.51998548066422
-57.0,806.9338962795136,-245.21778838115966,1557334807.8500235,97.25759665574587
42.14332580566406,819.5892708419506,140.34036694844,1557334808.1503172,105.42578193429023
158.0,865.6020228980724,542.5452485335232,1557334808.4415371,114
133.42857360839844,896.9842547825083,567.3014054810212,1557334808.6767359,114
-8.272796630859375,895.0988112184332,-36.298707317251775,1557334808.9046447,102.24695862210335
-164.08258056640625,856.6722355380243,-700.6373263454095,1557334809.1388352,88.75749471629665
-144.12741088867188,824.7633513150558,-651.0008442889881,1557334809.3602288,89.83325621440505
-126.70278930664062,796.6465843178576,-570.9616905699947,1557334809.58214,91.06363285328659
-84.81951904296875,777.4812295351712,-375.38312711955615,1557334809.8080945,94.53077132624682
-41.341552734375,767.9984268985409,-180.23405610985398,1557334810.0374715,98.17103418338783
19.05963134765625,772.2149988028523,86.15281687408665,1557334810.258702,103.36435409040402
71.23593139648438,788.4660930775626,312.2594599565867,1557334810.4868326,107.94453318025255
